"probe_id"	"symbol"
"238287"	"10340506"	"---"
"238288"	"10340507"	"---"
"238289"	"10340508"	"---"
"238290"	"10340512"	"---"
"238291"	"10340513"	"---"
"238292"	"10340515"	"---"
"238293"	"10340516"	"---"
"238294"	"10340517"	"---"
"238295"	"10340518"	"---"
"238296"	"10340519"	"---"
"238297"	"10340520"	"---"
"238298"	"10340521"	"---"
"238299"	"10340522"	"---"
"238300"	"10340523"	"---"
"238301"	"10340524"	"---"
"238302"	"10340525"	"---"
"238303"	"10340526"	"---"
"238304"	"10340527"	"---"
"238305"	"10340528"	"---"
"238306"	"10340529"	"---"
"238307"	"10340530"	"---"
"238308"	"10340532"	"---"
"238309"	"10340533"	"---"
"238310"	"10340535"	"---"
"238311"	"10340536"	"---"
"238312"	"10340538"	"---"
"238313"	"10340540"	"---"
"238314"	"10340541"	"---"
"238315"	"10340542"	"---"
"238316"	"10340543"	"---"
"238317"	"10340544"	"---"
"238318"	"10340546"	"---"
"238319"	"10340547"	"---"
"238320"	"10340548"	"---"
"238321"	"10340549"	"---"
"238322"	"10340550"	"---"
"238323"	"10340551"	"---"
"238324"	"10340552"	"---"
"238325"	"10340554"	"---"
"238326"	"10340555"	"---"
"238327"	"10340556"	"---"
"238328"	"10340557"	"---"
"238329"	"10340559"	"---"
"238330"	"10340560"	"---"
"238331"	"10340561"	"---"
"238332"	"10340562"	"---"
"238333"	"10340564"	"---"
"238334"	"10340565"	"---"
"238335"	"10340567"	"---"
"238336"	"10340568"	"---"
"238337"	"10340570"	"---"
"238338"	"10340574"	"---"
"238339"	"10340575"	"---"
"238340"	"10340576"	"---"
"238341"	"10340577"	"---"
"238342"	"10340578"	"---"
"238343"	"10340579"	"---"
"238344"	"10340582"	"---"
"238345"	"10340583"	"---"
"238346"	"10340584"	"---"
"238347"	"10340587"	"---"
"238348"	"10340590"	"---"
"238349"	"10340591"	"---"
"238350"	"10340592"	"---"
"238351"	"10340593"	"---"
"238352"	"10340594"	"---"
"238353"	"10340595"	"---"
"238354"	"10340596"	"---"
"238355"	"10340598"	"---"
"238356"	"10340599"	"---"
"238357"	"10340601"	"---"
"238358"	"10340603"	"---"
"238359"	"10340604"	"---"
"238360"	"10340605"	"---"
"238361"	"10340608"	"---"
"238362"	"10340610"	"---"
"238363"	"10340611"	"---"
"238364"	"10340612"	"---"
"238365"	"10340613"	"---"
"238366"	"10340614"	"---"
"238367"	"10340615"	"---"
"238368"	"10340616"	"---"
"238369"	"10340617"	"---"
"238370"	"10340619"	"---"
"238371"	"10340620"	"---"
"238372"	"10340621"	"---"
"238373"	"10340622"	"---"
"238374"	"10340623"	"---"
"238375"	"10340624"	"---"
"238376"	"10340625"	"---"
"238377"	"10340626"	"---"
"238378"	"10340627"	"---"
"238379"	"10340628"	"---"
"238380"	"10340629"	"---"
"238381"	"10340631"	"---"
"238382"	"10340632"	"---"
"238383"	"10340634"	"---"
"238384"	"10340635"	"---"
"238385"	"10340636"	"---"
"238386"	"10340637"	"---"
"238387"	"10340638"	"---"
"238388"	"10340639"	"---"
"238389"	"10340640"	"---"
"238390"	"10340641"	"---"
"238391"	"10340642"	"---"
"238392"	"10340644"	"---"
"238393"	"10340645"	"---"
"238394"	"10340646"	"---"
"238395"	"10340648"	"---"
"238396"	"10340649"	"---"
"238397"	"10340650"	"---"
"238398"	"10340652"	"---"
"238399"	"10340655"	"---"
"238400"	"10340657"	"---"
"238401"	"10340659"	"---"
"238402"	"10340660"	"---"
"238403"	"10340661"	"---"
"238404"	"10340662"	"---"
"238405"	"10340663"	"---"
"238406"	"10340664"	"---"
"238407"	"10340665"	"---"
"238408"	"10340666"	"---"
"238409"	"10340667"	"---"
"238410"	"10340668"	"---"
"238411"	"10340669"	"---"
"238412"	"10340670"	"---"
"238413"	"10340671"	"---"
"238414"	"10340672"	"---"
"238415"	"10340674"	"---"
"238416"	"10340675"	"---"
"238417"	"10340676"	"---"
"238418"	"10340678"	"---"
"238419"	"10340679"	"---"
"238420"	"10340681"	"---"
"238421"	"10340682"	"---"
"238422"	"10340683"	"---"
"238423"	"10340685"	"---"
"238424"	"10340687"	"---"
"238425"	"10340688"	"---"
"238426"	"10340689"	"---"
"238427"	"10340690"	"---"
"238428"	"10340691"	"---"
"238429"	"10340692"	"---"
"238430"	"10340694"	"---"
"238431"	"10340695"	"---"
"238432"	"10340696"	"---"
"238433"	"10340697"	"---"
"238434"	"10340698"	"---"
"238435"	"10340699"	"---"
"238436"	"10340700"	"---"
"238437"	"10340701"	"---"
"238438"	"10340702"	"---"
"238439"	"10340703"	"---"
"238440"	"10340704"	"---"
"238441"	"10340705"	"---"
"238442"	"10340706"	"---"
"238443"	"10340708"	"---"
"238444"	"10340709"	"---"
"238445"	"10340711"	"---"
"238446"	"10340712"	"---"
"238447"	"10340713"	"---"
"238448"	"10340714"	"---"
"238449"	"10340715"	"---"
"238450"	"10340718"	"---"
"238451"	"10340719"	"---"
"238452"	"10340723"	"---"
"238453"	"10340724"	"---"
"238454"	"10340725"	"---"
"238455"	"10340726"	"---"
"238456"	"10340727"	"---"
"238457"	"10340728"	"---"
"238458"	"10340730"	"---"
"238459"	"10340731"	"---"
"238460"	"10340732"	"---"
"238461"	"10340733"	"---"
"238462"	"10340734"	"---"
"238463"	"10340735"	"---"
"238464"	"10340736"	"---"
"238465"	"10340738"	"---"
"238466"	"10340739"	"---"
"238467"	"10340740"	"---"
"238468"	"10340741"	"---"
"238469"	"10340742"	"---"
"238470"	"10340743"	"---"
"238471"	"10340744"	"---"
"238472"	"10340745"	"---"
"238473"	"10340746"	"---"
"238474"	"10340747"	"---"
"238475"	"10340748"	"---"
"238476"	"10340749"	"---"
"238477"	"10340750"	"---"
"238478"	"10340751"	"---"
"238479"	"10340753"	"---"
"238480"	"10340755"	"---"
"238481"	"10340756"	"---"
"238482"	"10340760"	"---"
"238483"	"10340761"	"---"
"238484"	"10340762"	"---"
"238485"	"10340763"	"---"
"238486"	"10340764"	"---"
"238487"	"10340765"	"---"
"238488"	"10340766"	"---"
"238489"	"10340768"	"---"
"238490"	"10340770"	"---"
"238491"	"10340771"	"---"
"238492"	"10340772"	"---"
"238493"	"10340774"	"---"
"238494"	"10340775"	"---"
"238495"	"10340776"	"---"
"238496"	"10340777"	"---"
"238497"	"10340778"	"---"
"238498"	"10340780"	"---"
"238499"	"10340781"	"---"
"238500"	"10340782"	"---"
"238501"	"10340783"	"---"
"238502"	"10340784"	"---"
"238503"	"10340785"	"---"
"238504"	"10340786"	"---"
"238505"	"10340787"	"---"
"238506"	"10340789"	"---"
"238507"	"10340791"	"---"
"238508"	"10340792"	"---"
"238509"	"10340793"	"---"
"238510"	"10340794"	"---"
"238511"	"10340795"	"---"
"238512"	"10340796"	"---"
"238513"	"10340797"	"---"
"238514"	"10340798"	"---"
"238515"	"10340800"	"---"
"238516"	"10340801"	"---"
"238517"	"10340802"	"---"
"238518"	"10340803"	"---"
"238519"	"10340804"	"---"
"238520"	"10340805"	"---"
"238521"	"10340806"	"---"
"238522"	"10340807"	"---"
"238523"	"10340808"	"---"
"238524"	"10340810"	"---"
"238525"	"10340811"	"---"
"238526"	"10340812"	"---"
"238527"	"10340813"	"---"
"238528"	"10340814"	"---"
"238529"	"10340815"	"---"
"238530"	"10340816"	"---"
"238531"	"10340817"	"---"
"238532"	"10340818"	"---"
"238533"	"10340819"	"---"
"238534"	"10340820"	"---"
"238535"	"10340826"	"---"
"238536"	"10340827"	"---"
"238537"	"10340828"	"---"
"238538"	"10340829"	"---"
"238539"	"10340830"	"---"
"238540"	"10340832"	"---"
"238541"	"10340833"	"---"
"238542"	"10340834"	"---"
"238543"	"10340835"	"---"
"238544"	"10340836"	"---"
"238545"	"10340837"	"---"
"238546"	"10340839"	"---"
"238547"	"10340840"	"---"
"238548"	"10340841"	"---"
"238549"	"10340844"	"---"
"238550"	"10340845"	"---"
"238551"	"10340846"	"---"
"238552"	"10340847"	"---"
"238553"	"10340848"	"---"
"238554"	"10340849"	"---"
"238555"	"10340850"	"---"
"238556"	"10340851"	"---"
"238557"	"10340854"	"---"
"238558"	"10340855"	"---"
"238559"	"10340856"	"---"
"238560"	"10340857"	"---"
"238561"	"10340861"	"---"
"238562"	"10340862"	"---"
"238563"	"10340863"	"---"
"238564"	"10340864"	"---"
"238565"	"10340865"	"---"
"238566"	"10340866"	"---"
"238567"	"10340867"	"---"
"238568"	"10340868"	"---"
"238569"	"10340871"	"---"
"238570"	"10340873"	"---"
"238571"	"10340874"	"---"
"238572"	"10340875"	"---"
"238573"	"10340876"	"---"
"238574"	"10340877"	"---"
"238575"	"10340878"	"---"
"238576"	"10340879"	"---"
"238577"	"10340880"	"---"
"238578"	"10340881"	"---"
"238579"	"10340882"	"---"
"238580"	"10340883"	"---"
"238581"	"10340884"	"---"
"238582"	"10340885"	"---"
"238583"	"10340886"	"---"
"238584"	"10340887"	"---"
"238585"	"10340888"	"---"
"238586"	"10340889"	"---"
"238587"	"10340890"	"---"
"238588"	"10340891"	"---"
"238589"	"10340892"	"---"
"238590"	"10340893"	"---"
"238591"	"10340894"	"---"
"238592"	"10340895"	"---"
"238593"	"10340896"	"---"
"238594"	"10340897"	"---"
"238595"	"10340900"	"---"
"238596"	"10340901"	"---"
"238597"	"10340902"	"---"
"238598"	"10340903"	"---"
"238599"	"10340905"	"---"
"238600"	"10340906"	"---"
"238601"	"10340907"	"---"
"238602"	"10340908"	"---"
"238603"	"10340909"	"---"
"238604"	"10340910"	"---"
"238605"	"10340911"	"---"
"238606"	"10340912"	"---"
"238607"	"10340914"	"---"
"238608"	"10340915"	"---"
"238609"	"10340916"	"---"
"238610"	"10340918"	"---"
"238611"	"10340921"	"---"
"238612"	"10340922"	"---"
"238613"	"10340926"	"---"
"238614"	"10340927"	"---"
"238615"	"10340928"	"---"
"238616"	"10340930"	"---"
"238617"	"10340931"	"---"
"238618"	"10340933"	"---"
"238619"	"10340936"	"---"
"238620"	"10340938"	"---"
"238621"	"10340939"	"---"
"238622"	"10340940"	"---"
"238623"	"10340941"	"---"
"238624"	"10340942"	"---"
"238625"	"10340944"	"---"
"238626"	"10340945"	"---"
"238627"	"10340946"	"---"
"238628"	"10340947"	"---"
"238629"	"10340948"	"---"
"238630"	"10340949"	"---"
"238631"	"10340950"	"---"
"238632"	"10340953"	"---"
"238633"	"10340954"	"---"
"238634"	"10340955"	"---"
"238635"	"10340960"	"---"
"238636"	"10340961"	"---"
"238637"	"10340962"	"---"
"238638"	"10340963"	"---"
"238639"	"10340964"	"---"
"238640"	"10340965"	"---"
"238641"	"10340966"	"---"
"238642"	"10340967"	"---"
"238643"	"10340968"	"---"
"238644"	"10340970"	"---"
"238645"	"10340972"	"---"
"238646"	"10340973"	"---"
"238647"	"10340974"	"---"
"238648"	"10340975"	"---"
"238649"	"10340977"	"---"
"238650"	"10340980"	"---"
"238651"	"10340981"	"---"
"238652"	"10340982"	"---"
"238653"	"10340984"	"---"
"238654"	"10340985"	"---"
"238655"	"10340986"	"---"
"238656"	"10340987"	"---"
"238657"	"10340989"	"---"
"238658"	"10340992"	"---"
"238659"	"10340994"	"---"
"238660"	"10340996"	"---"
"238661"	"10340997"	"---"
"238662"	"10340998"	"---"
"238663"	"10340999"	"---"
"238664"	"10341000"	"---"
"238665"	"10341001"	"---"
"238666"	"10341002"	"---"
"238667"	"10341003"	"---"
"238668"	"10341004"	"---"
"238669"	"10341005"	"---"
"238670"	"10341006"	"---"
"238671"	"10341007"	"---"
"238672"	"10341008"	"---"
"238673"	"10341009"	"---"
"238674"	"10341011"	"---"
"238675"	"10341012"	"---"
"238676"	"10341013"	"---"
"238677"	"10341014"	"---"
"238678"	"10341015"	"---"
"238679"	"10341017"	"---"
"238680"	"10341018"	"---"
"238681"	"10341019"	"---"
"238682"	"10341020"	"---"
"238683"	"10341021"	"---"
"238684"	"10341023"	"---"
"238685"	"10341024"	"---"
"238686"	"10341025"	"---"
"238687"	"10341026"	"---"
"238688"	"10341027"	"---"
"238689"	"10341028"	"---"
"238690"	"10341030"	"---"
"238691"	"10341032"	"---"
"238692"	"10341033"	"---"
"238693"	"10341034"	"---"
"238694"	"10341035"	"---"
"238695"	"10341036"	"---"
"238696"	"10341037"	"---"
"238697"	"10341038"	"---"
"238698"	"10341039"	"---"
"238699"	"10341041"	"---"
"238700"	"10341042"	"---"
"238701"	"10341043"	"---"
"238702"	"10341044"	"---"
"238703"	"10341045"	"---"
"238704"	"10341046"	"---"
"238705"	"10341047"	"---"
"238706"	"10341049"	"---"
"238707"	"10341050"	"---"
"238708"	"10341052"	"---"
"238709"	"10341053"	"---"
"238710"	"10341054"	"---"
"238711"	"10341056"	"---"
"238712"	"10341058"	"---"
"238713"	"10341060"	"---"
"238714"	"10341063"	"---"
"238715"	"10341065"	"---"
"238716"	"10341066"	"---"
"238717"	"10341067"	"---"
"238718"	"10341068"	"---"
"238719"	"10341069"	"---"
"238720"	"10341071"	"---"
"238721"	"10341072"	"---"
"238722"	"10341073"	"---"
"238723"	"10341074"	"---"
"238724"	"10341076"	"---"
"238725"	"10341077"	"---"
"238726"	"10341079"	"---"
"238727"	"10341080"	"---"
"238728"	"10341082"	"---"
"238729"	"10341084"	"---"
"238730"	"10341085"	"---"
"238731"	"10341086"	"---"
"238732"	"10341087"	"---"
"238733"	"10341088"	"---"
"238734"	"10341089"	"---"
"238735"	"10341090"	"---"
"238736"	"10341091"	"---"
"238737"	"10341092"	"---"
"238738"	"10341093"	"---"
"238739"	"10341094"	"---"
"238740"	"10341096"	"---"
"238741"	"10341098"	"---"
"238742"	"10341099"	"---"
"238743"	"10341101"	"---"
"238744"	"10341102"	"---"
"238745"	"10341103"	"---"
"238746"	"10341104"	"---"
"238747"	"10341105"	"---"
"238748"	"10341106"	"---"
"238749"	"10341108"	"---"
"238750"	"10341109"	"---"
"238751"	"10341111"	"---"
"238752"	"10341113"	"---"
"238753"	"10341114"	"---"
"238754"	"10341116"	"---"
"238755"	"10341117"	"---"
"238756"	"10341118"	"---"
"238757"	"10341119"	"---"
"238758"	"10341120"	"---"
"238759"	"10341121"	"---"
"238760"	"10341122"	"---"
"238761"	"10341123"	"---"
"238762"	"10341125"	"---"
"238763"	"10341128"	"---"
"238764"	"10341129"	"---"
"238765"	"10341130"	"---"
"238766"	"10341131"	"---"
"238767"	"10341133"	"---"
"238768"	"10341134"	"---"
"238769"	"10341136"	"---"
"238770"	"10341137"	"---"
"238771"	"10341138"	"---"
"238772"	"10341139"	"---"
"238773"	"10341140"	"---"
"238774"	"10341142"	"---"
"238775"	"10341143"	"---"
"238776"	"10341144"	"---"
"238777"	"10341146"	"---"
"238778"	"10341148"	"---"
"238779"	"10341149"	"---"
"238780"	"10341150"	"---"
"238781"	"10341151"	"---"
"238782"	"10341152"	"---"
"238783"	"10341153"	"---"
"238784"	"10341154"	"---"
"238785"	"10341156"	"---"
"238786"	"10341157"	"---"
"238787"	"10341158"	"---"
"238788"	"10341159"	"---"
"238789"	"10341160"	"---"
"238790"	"10341161"	"---"
"238791"	"10341162"	"---"
"238792"	"10341165"	"---"
"238793"	"10341166"	"---"
"238794"	"10341167"	"---"
"238795"	"10341168"	"---"
"238796"	"10341170"	"---"
"238797"	"10341171"	"---"
"238798"	"10341172"	"---"
"238799"	"10341173"	"---"
"238800"	"10341174"	"---"
"238801"	"10341175"	"---"
"238802"	"10341176"	"---"
"238803"	"10341177"	"---"
"238804"	"10341179"	"---"
"238805"	"10341180"	"---"
"238806"	"10341181"	"---"
"238807"	"10341182"	"---"
"238808"	"10341183"	"---"
"238809"	"10341184"	"---"
"238810"	"10341186"	"---"
"238811"	"10341187"	"---"
"238812"	"10341188"	"---"
"238813"	"10341190"	"---"
"238814"	"10341191"	"---"
"238815"	"10341192"	"---"
"238816"	"10341193"	"---"
"238817"	"10341195"	"---"
"238818"	"10341197"	"---"
"238819"	"10341198"	"---"
"238820"	"10341199"	"---"
"238821"	"10341200"	"---"
"238822"	"10341201"	"---"
"238823"	"10341202"	"---"
"238824"	"10341203"	"---"
"238825"	"10341205"	"---"
"238826"	"10341206"	"---"
"238827"	"10341207"	"---"
"238828"	"10341209"	"---"
"238829"	"10341211"	"---"
"238830"	"10341212"	"---"
"238831"	"10341213"	"---"
"238832"	"10341214"	"---"
"238833"	"10341215"	"---"
"238834"	"10341216"	"---"
"238835"	"10341217"	"---"
"238836"	"10341218"	"---"
"238837"	"10341219"	"---"
"238838"	"10341220"	"---"
"238839"	"10341221"	"---"
"238840"	"10341222"	"---"
"238841"	"10341223"	"---"
"238842"	"10341224"	"---"
"238843"	"10341225"	"---"
"238844"	"10341226"	"---"
"238845"	"10341228"	"---"
"238846"	"10341229"	"---"
"238847"	"10341230"	"---"
"238848"	"10341231"	"---"
"238849"	"10341232"	"---"
"238850"	"10341234"	"---"
"238851"	"10341235"	"---"
"238852"	"10341236"	"---"
"238853"	"10341237"	"---"
"238854"	"10341238"	"---"
"238855"	"10341239"	"---"
"238856"	"10341241"	"---"
"238857"	"10341243"	"---"
"238858"	"10341244"	"---"
"238859"	"10341245"	"---"
"238860"	"10341246"	"---"
"238861"	"10341247"	"---"
"238862"	"10341248"	"---"
"238863"	"10341249"	"---"
"238864"	"10341250"	"---"
"238865"	"10341252"	"---"
"238866"	"10341254"	"---"
"238867"	"10341255"	"---"
"238868"	"10341256"	"---"
"238869"	"10341258"	"---"
"238870"	"10341259"	"---"
"238871"	"10341260"	"---"
"238872"	"10341262"	"---"
"238873"	"10341263"	"---"
"238874"	"10341264"	"---"
"238875"	"10341265"	"---"
"238876"	"10341266"	"---"
"238877"	"10341267"	"---"
"238878"	"10341268"	"---"
"238879"	"10341270"	"---"
"238880"	"10341272"	"---"
"238881"	"10341275"	"---"
"238882"	"10341276"	"---"
"238883"	"10341277"	"---"
"238884"	"10341278"	"---"
"238885"	"10341279"	"---"
"238886"	"10341281"	"---"
"238887"	"10341282"	"---"
"238888"	"10341283"	"---"
"238889"	"10341284"	"---"
"238890"	"10341285"	"---"
"238891"	"10341286"	"---"
"238892"	"10341287"	"---"
"238893"	"10341288"	"---"
"238894"	"10341291"	"---"
"238895"	"10341292"	"---"
"238896"	"10341293"	"---"
"238897"	"10341294"	"---"
"238898"	"10341295"	"---"
"238899"	"10341296"	"---"
"238900"	"10341297"	"---"
"238901"	"10341298"	"---"
"238902"	"10341300"	"---"
"238903"	"10341301"	"---"
"238904"	"10341302"	"---"
"238905"	"10341303"	"---"
"238906"	"10341304"	"---"
"238907"	"10341305"	"---"
"238908"	"10341306"	"---"
"238909"	"10341307"	"---"
"238910"	"10341308"	"---"
"238911"	"10341309"	"---"
"238912"	"10341310"	"---"
"238913"	"10341311"	"---"
"238914"	"10341312"	"---"
"238915"	"10341313"	"---"
"238916"	"10341315"	"---"
"238917"	"10341317"	"---"
"238918"	"10341318"	"---"
"238919"	"10341319"	"---"
"238920"	"10341320"	"---"
"238921"	"10341322"	"---"
"238922"	"10341323"	"---"
"238923"	"10341324"	"---"
"238924"	"10341326"	"---"
"238925"	"10341327"	"---"
"238926"	"10341328"	"---"
"238927"	"10341329"	"---"
"238928"	"10341330"	"---"
"238929"	"10341331"	"---"
"238930"	"10341333"	"---"
"238931"	"10341335"	"---"
"238932"	"10341336"	"---"
"238933"	"10341337"	"---"
"238934"	"10341339"	"---"
"238935"	"10341340"	"---"
"238936"	"10341341"	"---"
"238937"	"10341343"	"---"
"238938"	"10341344"	"---"
"238939"	"10341345"	"---"
"238940"	"10341346"	"---"
"238941"	"10341347"	"---"
"238942"	"10341348"	"---"
"238943"	"10341349"	"---"
"238944"	"10341350"	"---"
"238945"	"10341352"	"---"
"238946"	"10341353"	"---"
"238947"	"10341354"	"---"
"238948"	"10341355"	"---"
"238949"	"10341356"	"---"
"238950"	"10341357"	"---"
"238951"	"10341358"	"---"
"238952"	"10341359"	"---"
"238953"	"10341360"	"---"
"238954"	"10341361"	"---"
"238955"	"10341362"	"---"
"238956"	"10341363"	"---"
"238957"	"10341365"	"---"
"238958"	"10341366"	"---"
"238959"	"10341367"	"---"
"238960"	"10341368"	"---"
"238961"	"10341370"	"---"
"238962"	"10341371"	"---"
"238963"	"10341372"	"---"
"238964"	"10341373"	"---"
"238965"	"10341374"	"---"
"238966"	"10341377"	"---"
"238967"	"10341378"	"---"
"238968"	"10341379"	"---"
"238969"	"10341380"	"---"
"238970"	"10341382"	"---"
"238971"	"10341384"	"---"
"238972"	"10341385"	"---"
"238973"	"10341386"	"---"
"238974"	"10341388"	"---"
"238975"	"10341390"	"---"
"238976"	"10341391"	"---"
"238977"	"10341392"	"---"
"238978"	"10341393"	"---"
"238979"	"10341394"	"---"
"238980"	"10341396"	"---"
"238981"	"10341397"	"---"
"238982"	"10341398"	"---"
"238983"	"10341400"	"---"
"238984"	"10341401"	"---"
"238985"	"10341402"	"---"
"238986"	"10341403"	"---"
"238987"	"10341404"	"---"
"238988"	"10341406"	"---"
"238989"	"10341407"	"---"
"238990"	"10341408"	"---"
"238991"	"10341409"	"---"
"238992"	"10341410"	"---"
"238993"	"10341412"	"---"
"238994"	"10341414"	"---"
"238995"	"10341415"	"---"
"238996"	"10341416"	"---"
"238997"	"10341418"	"---"
"238998"	"10341419"	"---"
"238999"	"10341422"	"---"
"239000"	"10341423"	"---"
"239001"	"10341424"	"---"
"239002"	"10341425"	"---"
"239003"	"10341426"	"---"
"239004"	"10341428"	"---"
"239005"	"10341429"	"---"
"239006"	"10341430"	"---"
"239007"	"10341431"	"---"
"239008"	"10341432"	"---"
"239009"	"10341433"	"---"
"239010"	"10341434"	"---"
"239011"	"10341435"	"---"
"239012"	"10341436"	"---"
"239013"	"10341437"	"---"
"239014"	"10341438"	"---"
"239015"	"10341439"	"---"
"239016"	"10341440"	"---"
"239017"	"10341441"	"---"
"239018"	"10341442"	"---"
"239019"	"10341445"	"---"
"239020"	"10341446"	"---"
"239021"	"10341447"	"---"
"239022"	"10341448"	"---"
"239023"	"10341449"	"---"
"239024"	"10341451"	"---"
"239025"	"10341452"	"---"
"239026"	"10341453"	"---"
"239027"	"10341454"	"---"
"239028"	"10341455"	"---"
"239029"	"10341456"	"---"
"239030"	"10341457"	"---"
"239031"	"10341458"	"---"
"239032"	"10341460"	"---"
"239033"	"10341461"	"---"
"239034"	"10341462"	"---"
"239035"	"10341463"	"---"
"239036"	"10341467"	"---"
"239037"	"10341468"	"---"
"239038"	"10341469"	"---"
"239039"	"10341470"	"---"
"239040"	"10341471"	"---"
"239041"	"10341472"	"---"
"239042"	"10341473"	"---"
"239043"	"10341475"	"---"
"239044"	"10341476"	"---"
"239045"	"10341477"	"---"
"239046"	"10341479"	"---"
"239047"	"10341481"	"---"
"239048"	"10341482"	"---"
"239049"	"10341483"	"---"
"239050"	"10341484"	"---"
"239051"	"10341486"	"---"
"239052"	"10341487"	"---"
"239053"	"10341488"	"---"
"239054"	"10341489"	"---"
"239055"	"10341490"	"---"
"239056"	"10341492"	"---"
"239057"	"10341493"	"---"
"239058"	"10341494"	"---"
"239059"	"10341495"	"---"
"239060"	"10341496"	"---"
"239061"	"10341497"	"---"
"239062"	"10341498"	"---"
"239063"	"10341499"	"---"
"239064"	"10341500"	"---"
"239065"	"10341501"	"---"
"239066"	"10341502"	"---"
"239067"	"10341503"	"---"
"239068"	"10341504"	"---"
"239069"	"10341505"	"---"
"239070"	"10341506"	"---"
"239071"	"10341508"	"---"
"239072"	"10341509"	"---"
"239073"	"10341510"	"---"
"239074"	"10341511"	"---"
"239075"	"10341512"	"---"
"239076"	"10341513"	"---"
"239077"	"10341514"	"---"
"239078"	"10341515"	"---"
"239079"	"10341516"	"---"
"239080"	"10341517"	"---"
"239081"	"10341519"	"---"
"239082"	"10341521"	"---"
"239083"	"10341522"	"---"
"239084"	"10341523"	"---"
"239085"	"10341524"	"---"
"239086"	"10341525"	"---"
"239087"	"10341527"	"---"
"239088"	"10341528"	"---"
"239089"	"10341529"	"---"
"239090"	"10341532"	"---"
"239091"	"10341533"	"---"
"239092"	"10341534"	"---"
"239093"	"10341535"	"---"
"239094"	"10341536"	"---"
"239095"	"10341537"	"---"
"239096"	"10341539"	"---"
"239097"	"10341541"	"---"
"239098"	"10341542"	"---"
"239099"	"10341543"	"---"
"239100"	"10341544"	"---"
"239101"	"10341545"	"---"
"239102"	"10341546"	"---"
"239103"	"10341547"	"---"
"239104"	"10341548"	"---"
"239105"	"10341549"	"---"
"239106"	"10341552"	"---"
"239107"	"10341554"	"---"
"239108"	"10341556"	"---"
"239109"	"10341557"	"---"
"239110"	"10341558"	"---"
"239111"	"10341559"	"---"
"239112"	"10341560"	"---"
"239113"	"10341562"	"---"
"239114"	"10341563"	"---"
"239115"	"10341564"	"---"
"239116"	"10341565"	"---"
"239117"	"10341566"	"---"
"239118"	"10341567"	"---"
"239119"	"10341568"	"---"
"239120"	"10341569"	"---"
"239121"	"10341571"	"---"
"239122"	"10341572"	"---"
"239123"	"10341573"	"---"
"239124"	"10341575"	"---"
"239125"	"10341576"	"---"
"239126"	"10341577"	"---"
"239127"	"10341578"	"---"
"239128"	"10341581"	"---"
"239129"	"10341582"	"---"
"239130"	"10341583"	"---"
"239131"	"10341584"	"---"
"239132"	"10341585"	"---"
"239133"	"10341586"	"---"
"239134"	"10341587"	"---"
"239135"	"10341588"	"---"
"239136"	"10341589"	"---"
"239137"	"10341590"	"---"
"239138"	"10341592"	"---"
"239139"	"10341593"	"---"
"239140"	"10341594"	"---"
"239141"	"10341597"	"---"
"239142"	"10341598"	"---"
"239143"	"10341599"	"---"
"239144"	"10341602"	"---"
"239145"	"10341603"	"---"
"239146"	"10341604"	"---"
"239147"	"10341605"	"---"
"239148"	"10341607"	"---"
"239149"	"10341609"	"---"
"239150"	"10341610"	"---"
"239151"	"10341612"	"---"
"239152"	"10341613"	"---"
"239153"	"10341614"	"---"
"239154"	"10341615"	"---"
"239155"	"10341616"	"---"
"239156"	"10341617"	"---"
"239157"	"10341618"	"---"
"239158"	"10341619"	"---"
"239159"	"10341620"	"---"
"239160"	"10341621"	"---"
"239161"	"10341622"	"---"
"239162"	"10341623"	"---"
"239163"	"10341624"	"---"
"239164"	"10341625"	"---"
"239165"	"10341626"	"---"
"239166"	"10341627"	"---"
"239167"	"10341628"	"---"
"239168"	"10341629"	"---"
"239169"	"10341630"	"---"
"239170"	"10341631"	"---"
"239171"	"10341632"	"---"
"239172"	"10341633"	"---"
"239173"	"10341634"	"---"
"239174"	"10341635"	"---"
"239175"	"10341636"	"---"
"239176"	"10341638"	"---"
"239177"	"10341639"	"---"
"239178"	"10341640"	"---"
"239179"	"10341642"	"---"
"239180"	"10341643"	"---"
"239181"	"10341646"	"---"
"239182"	"10341647"	"---"
"239183"	"10341648"	"---"
"239184"	"10341649"	"---"
"239185"	"10341650"	"---"
"239186"	"10341654"	"---"
"239187"	"10341655"	"---"
"239188"	"10341656"	"---"
"239189"	"10341658"	"---"
"239190"	"10341659"	"---"
"239191"	"10341660"	"---"
"239192"	"10341661"	"---"
"239193"	"10341662"	"---"
"239194"	"10341664"	"---"
"239195"	"10341665"	"---"
"239196"	"10341666"	"---"
"239197"	"10341667"	"---"
"239198"	"10341668"	"---"
"239199"	"10341669"	"---"
"239200"	"10341670"	"---"
"239201"	"10341672"	"---"
"239202"	"10341673"	"---"
"239203"	"10341674"	"---"
"239204"	"10341676"	"---"
"239205"	"10341677"	"---"
"239206"	"10341678"	"---"
"239207"	"10341679"	"---"
"239208"	"10341680"	"---"
"239209"	"10341683"	"---"
"239210"	"10341684"	"---"
"239211"	"10341685"	"---"
"239212"	"10341687"	"---"
"239213"	"10341688"	"---"
"239214"	"10341689"	"---"
"239215"	"10341690"	"---"
"239216"	"10341691"	"---"
"239217"	"10341692"	"---"
"239218"	"10341695"	"---"
